system,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source
ClickHouse Cloud,8,8,2026-08-08T08:05:59Z,4293755746,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,9,9,2026-08-08T08:15:59Z,4891042750,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,10,10,2026-08-08T08:25:59Z,5469535309,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,11,11,2026-08-08T08:35:59Z,6010532017,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,12,12,2026-08-08T08:45:59Z,6539371357,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,13,13,2026-08-08T08:55:59Z,7146131616,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,14,14,2026-08-08T09:05:59Z,7727462172,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,15,15,2026-08-08T09:15:59Z,8305203448,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,16,16,2026-08-08T09:25:59Z,8807164173,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,17,17,2026-08-08T09:35:59Z,9395201523,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,18,18,2026-08-08T09:45:59Z,9911918805,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,19,19,2026-08-08T09:55:59Z,10448957290,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,20,20,2026-08-08T10:05:59Z,10999409964,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,21,21,2026-08-08T10:15:59Z,11495758638,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,22,22,2026-08-08T10:25:59Z,12058435469,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,23,23,2026-08-08T10:35:59Z,12574526062,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,24,24,2026-08-08T10:45:59Z,13130688854,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,25,25,2026-08-08T10:55:59Z,13690901348,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,26,26,2026-08-08T11:05:59Z,14280804947,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,27,27,2026-08-08T11:15:59Z,14876856126,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,28,28,2026-08-08T11:25:59Z,15470256866,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,29,29,2026-08-08T11:35:59Z,16058779354,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,30,30,2026-08-08T11:45:59Z,16604006353,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,31,31,2026-08-08T11:55:59Z,17204550973,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,3,Top movers,0.012000000,clickhouse-client --time
ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,3,Top movers,0.021000000,clickhouse-client --time
ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,3,Top movers,0.013000000,clickhouse-client --time
ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,141,141,2026-08-09T06:15:59Z,73987325693,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,142,142,2026-08-09T06:25:59Z,74486757162,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,143,143,2026-08-09T06:35:59Z,74995355831,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,144,144,2026-08-09T06:45:59Z,75466940903,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,145,145,2026-08-09T06:55:59Z,75964855518,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,146,146,2026-08-09T07:05:59Z,76430868234,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,147,147,2026-08-09T07:15:59Z,76885010641,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,148,148,2026-08-09T07:25:59Z,77350951993,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,149,149,2026-08-09T07:35:59Z,77850423857,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,150,150,2026-08-09T07:45:59Z,78316136469,3,Top movers,0.014000000,clickhouse-client --time
ClickHouse Cloud,151,151,2026-08-09T07:55:59Z,78743691693,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,152,152,2026-08-09T08:05:59Z,79106273696,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,153,153,2026-08-09T08:15:59Z,79558355522,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,154,154,2026-08-09T08:25:59Z,80034599414,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,155,155,2026-08-09T08:35:59Z,80503603294,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,156,156,2026-08-09T08:45:59Z,80949316423,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,157,157,2026-08-09T08:55:59Z,81360968914,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,158,158,2026-08-09T09:05:59Z,81786894322,3,Top movers,0.015000000,clickhouse-client --time
ClickHouse Cloud,159,159,2026-08-09T09:15:59Z,82193904360,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,160,160,2026-08-09T09:25:59Z,82614022776,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,161,161,2026-08-09T09:35:59Z,83038964951,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,162,162,2026-08-09T09:45:59Z,83491097777,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,163,163,2026-08-09T09:55:59Z,83949333223,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,164,164,2026-08-09T10:05:59Z,84454230067,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,165,165,2026-08-09T10:15:59Z,84942338016,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,166,166,2026-08-09T10:25:59Z,85486320046,3,Top movers,0.016000000,clickhouse-client --time
ClickHouse Cloud,167,167,2026-08-09T10:35:59Z,86027059928,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,168,168,2026-08-09T10:45:59Z,86536377584,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,169,169,2026-08-09T10:55:59Z,87060073492,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,170,170,2026-08-09T11:05:59Z,87633622969,3,Top movers,0.017000000,clickhouse-client --time
ClickHouse Cloud,171,171,2026-08-09T11:15:59Z,88183458683,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,172,172,2026-08-09T11:25:59Z,88722660479,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,173,173,2026-08-09T11:35:59Z,89252600968,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,174,174,2026-08-09T11:45:59Z,89771307204,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,175,175,2026-08-09T11:55:59Z,90310361990,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,176,176,2026-08-09T12:05:59Z,90786625328,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,177,177,2026-08-09T12:15:59Z,91318721092,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,178,178,2026-08-09T12:25:59Z,91841644344,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,179,179,2026-08-09T12:35:59Z,92330582028,3,Top movers,0.020000000,clickhouse-client --time
ClickHouse Cloud,180,180,2026-08-09T12:45:59Z,92808126794,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,181,181,2026-08-09T12:55:59Z,93292685867,3,Top movers,0.020000000,clickhouse-client --time
ClickHouse Cloud,182,182,2026-08-09T13:05:59Z,93798216437,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,183,183,2026-08-09T13:15:59Z,94324820860,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,184,184,2026-08-09T13:25:59Z,94869720583,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,185,185,2026-08-09T13:35:59Z,95368092163,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,186,186,2026-08-09T13:45:59Z,95854521730,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,187,187,2026-08-09T13:55:59Z,96363475717,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,188,188,2026-08-09T14:05:59Z,96870245467,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,189,189,2026-08-09T14:15:59Z,97440595296,3,Top movers,0.019000000,clickhouse-client --time
ClickHouse Cloud,190,190,2026-08-09T14:25:59Z,97990299109,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,191,191,2026-08-09T14:35:59Z,98531195718,3,Top movers,0.018000000,clickhouse-client --time
ClickHouse Cloud,192,192,2026-08-09T14:45:59Z,99080355059,3,Top movers,0.020000000,clickhouse-client --time
ClickHouse Cloud,193,193,2026-08-09T14:55:59Z,99566521565,3,Top movers,0.018000000,clickhouse-client --time
BigQuery,1,1,2026-08-10T15:24:39.579Z,5232720,4,Daily activity,1.915000000,statistics.finalExecutionDurationMs
BigQuery,2,2,2026-08-10T15:34:39.579Z,599669712,4,Daily activity,4.475000000,statistics.finalExecutionDurationMs
BigQuery,3,3,2026-08-10T15:44:39.579Z,1204153604,4,Daily activity,4.118000000,statistics.finalExecutionDurationMs
BigQuery,4,4,2026-08-10T15:54:39.579Z,1798945157,4,Daily activity,4.175000000,statistics.finalExecutionDurationMs
BigQuery,5,5,2026-08-10T16:04:39.579Z,2404139754,4,Daily activity,6.559000000,statistics.finalExecutionDurationMs
BigQuery,6,6,2026-08-10T16:14:39.579Z,2999571237,4,Daily activity,5.038000000,statistics.finalExecutionDurationMs
BigQuery,7,7,2026-08-10T16:24:39.579Z,3604604487,4,Daily activity,4.363000000,statistics.finalExecutionDurationMs
BigQuery,8,8,2026-08-10T16:34:39.579Z,4200630784,4,Daily activity,5.737000000,statistics.finalExecutionDurationMs
BigQuery,9,9,2026-08-10T16:44:39.579Z,4806321958,4,Daily activity,4.869000000,statistics.finalExecutionDurationMs
BigQuery,10,10,2026-08-10T16:54:39.579Z,5401780675,4,Daily activity,4.955000000,statistics.finalExecutionDurationMs
BigQuery,11,11,2026-08-10T17:04:39.579Z,6006834385,4,Daily activity,4.504000000,statistics.finalExecutionDurationMs
BigQuery,12,12,2026-08-10T17:14:39.579Z,6603040177,4,Daily activity,4.182000000,statistics.finalExecutionDurationMs
BigQuery,13,13,2026-08-10T17:24:39.579Z,7198608906,4,Daily activity,5.168000000,statistics.finalExecutionDurationMs
BigQuery,14,14,2026-08-10T17:34:39.579Z,7804165428,4,Daily activity,4.250000000,statistics.finalExecutionDurationMs
BigQuery,15,15,2026-08-10T17:44:39.579Z,8398706590,4,Daily activity,3.867000000,statistics.finalExecutionDurationMs
BigQuery,16,16,2026-08-10T17:54:39.579Z,9004585989,4,Daily activity,5.128000000,statistics.finalExecutionDurationMs
BigQuery,17,17,2026-08-10T18:04:39.579Z,9600096783,4,Daily activity,6.339000000,statistics.finalExecutionDurationMs
BigQuery,18,18,2026-08-10T18:14:39.579Z,10205456446,4,Daily activity,3.875000000,statistics.finalExecutionDurationMs
BigQuery,19,19,2026-08-10T18:24:39.579Z,10800483240,4,Daily activity,4.686000000,statistics.finalExecutionDurationMs
BigQuery,20,20,2026-08-10T18:34:39.579Z,11406693852,4,Daily activity,5.290000000,statistics.finalExecutionDurationMs
BigQuery,21,21,2026-08-10T18:44:39.579Z,12001571093,4,Daily activity,3.831000000,statistics.finalExecutionDurationMs
BigQuery,22,22,2026-08-10T18:54:39.579Z,12597271666,4,Daily activity,3.295000000,statistics.finalExecutionDurationMs
BigQuery,23,23,2026-08-10T19:04:39.579Z,13203448934,4,Daily activity,3.854000000,statistics.finalExecutionDurationMs
BigQuery,24,24,2026-08-10T19:14:39.579Z,13798518071,4,Daily activity,4.019000000,statistics.finalExecutionDurationMs
BigQuery,25,25,2026-08-10T19:24:39.579Z,14404336229,4,Daily activity,4.093000000,statistics.finalExecutionDurationMs
BigQuery,26,26,2026-08-10T19:34:39.579Z,14999241228,4,Daily activity,3.856000000,statistics.finalExecutionDurationMs
BigQuery,27,27,2026-08-10T19:44:39.579Z,15605550950,4,Daily activity,3.595000000,statistics.finalExecutionDurationMs
BigQuery,28,28,2026-08-10T19:54:39.579Z,16200947974,4,Daily activity,4.391000000,statistics.finalExecutionDurationMs
BigQuery,29,29,2026-08-10T20:04:39.579Z,16807146979,4,Daily activity,4.347000000,statistics.finalExecutionDurationMs
BigQuery,30,30,2026-08-10T20:14:39.579Z,17402555707,4,Daily activity,3.906000000,statistics.finalExecutionDurationMs
BigQuery,31,31,2026-08-10T20:24:39.579Z,17998995835,4,Daily activity,3.677000000,statistics.finalExecutionDurationMs
BigQuery,32,32,2026-08-10T20:34:39.579Z,18604029085,4,Daily activity,4.114000000,statistics.finalExecutionDurationMs
BigQuery,33,33,2026-08-10T20:44:39.579Z,19199653116,4,Daily activity,3.539000000,statistics.finalExecutionDurationMs
BigQuery,34,34,2026-08-10T20:54:39.579Z,19805409379,4,Daily activity,3.707000000,statistics.finalExecutionDurationMs
BigQuery,35,35,2026-08-10T21:04:39.579Z,20400542570,4,Daily activity,3.228000000,statistics.finalExecutionDurationMs
BigQuery,36,36,2026-08-10T21:14:39.579Z,21006667534,4,Daily activity,3.711000000,statistics.finalExecutionDurationMs
BigQuery,37,37,2026-08-10T21:24:39.579Z,21601183337,4,Daily activity,3.451000000,statistics.finalExecutionDurationMs
BigQuery,38,38,2026-08-10T21:34:39.579Z,22206993122,4,Daily activity,4.738000000,statistics.finalExecutionDurationMs
BigQuery,39,39,2026-08-10T21:44:39.579Z,22802655256,4,Daily activity,4.249000000,statistics.finalExecutionDurationMs
BigQuery,40,40,2026-08-10T21:54:39.579Z,23398904314,4,Daily activity,3.575000000,statistics.finalExecutionDurationMs
BigQuery,41,41,2026-08-10T22:04:39.579Z,24004847021,4,Daily activity,4.980000000,statistics.finalExecutionDurationMs
BigQuery,42,42,2026-08-10T22:14:39.579Z,24600068921,4,Daily activity,3.830000000,statistics.finalExecutionDurationMs
BigQuery,43,43,2026-08-10T22:24:39.579Z,25206685539,4,Daily activity,3.506000000,statistics.finalExecutionDurationMs
BigQuery,44,44,2026-08-10T22:34:39.579Z,25802727686,4,Daily activity,3.300000000,statistics.finalExecutionDurationMs
BigQuery,45,45,2026-08-10T22:44:39.579Z,26398352066,4,Daily activity,3.177000000,statistics.finalExecutionDurationMs
BigQuery,46,46,2026-08-10T22:54:39.579Z,27004194883,4,Daily activity,3.084000000,statistics.finalExecutionDurationMs
BigQuery,47,47,2026-08-10T23:04:39.579Z,27599591934,4,Daily activity,3.658000000,statistics.finalExecutionDurationMs
BigQuery,48,48,2026-08-10T23:14:39.579Z,28205634313,4,Daily activity,3.076000000,statistics.finalExecutionDurationMs
BigQuery,49,49,2026-08-10T23:24:39.579Z,28801641121,4,Daily activity,3.814000000,statistics.finalExecutionDurationMs
BigQuery,50,50,2026-08-10T23:34:39.579Z,29397415634,4,Daily activity,3.075000000,statistics.finalExecutionDurationMs
BigQuery,51,51,2026-08-10T23:44:39.579Z,30003608628,4,Daily activity,3.686000000,statistics.finalExecutionDurationMs
