query_id,start_time,elapsed_seconds,query_id,table_name,used_range_restricted_scan,scanned_rows,rows_after_filter,scanned_bytes,blocks_read,local_blocks,remote_blocks,scan_seconds,max_data_skewness_pct,max_time_skewness_pct,local_spill_blocks,remote_spill_blocks,query_text
2846088,2026-08-12 17:44:10.132006,0.078605,2846088,quotes_shared.public.mv_tbl__quotes_daily__0,1,61145,51456,0,0,0,0,0.0011,35,12,0,0,SELECT COUNT(*) FROM quotes_daily
2846091,2026-08-12 17:44:10.212219,1.204784,2846091,,0,0,65,0,0,0,0,0.0100,0,44,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
2846091,2026-08-12 17:44:10.212219,1.204784,2846091,quotes_shared.public.mv_tbl__quotes_daily__0,1,34157,4,0,0,0,0,1.1056,93,30,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
2846098,2026-08-12 17:44:12.100062,0.395472,2846098,,0,0,39,0,0,0,0,0.2979,91,44,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
2846098,2026-08-12 17:44:12.100062,0.395472,2846098,quotes_shared.public.mv_tbl__quotes_daily__0,1,61145,32,0,0,0,0,0.2935,75,35,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
2846105,2026-08-12 17:44:14.613860,0.153018,2846105,,0,0,47974,0,0,0,0,0.0619,16,23,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
2846105,2026-08-12 17:44:14.613860,0.153018,2846105,quotes_shared.public.mv_tbl__quotes_daily__0,1,61145,51456,0,0,0,0,0.0579,53,92,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
2846119,2026-08-12 17:44:20.397636,0.596863,2846119,,0,0,197,0,0,0,0,0.5121,90,26,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
2846119,2026-08-12 17:44:20.397636,0.596863,2846119,quotes_shared.public.mv_tbl__quotes_daily__0,1,61145,51456,0,0,0,0,0.5071,44,43,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3049160,2026-08-12 17:54:06.962507,2.704261,3049160,,0,0,65,0,0,0,0,0.0128,0,35,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3049160,2026-08-12 17:54:06.962507,2.704261,3049160,quotes_shared.public.mv_tbl__quotes_daily__0,1,63880,54706,0,0,0,0,0.4605,51,28,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3049157,2026-08-12 17:54:06.963174,2.70348,3049157,,0,0,65,0,0,0,0,0.0096,0,33,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3049157,2026-08-12 17:54:06.963174,2.70348,3049157,quotes_shared.public.mv_tbl__quotes_daily__0,1,63880,54706,0,0,0,0,0.7031,46,18,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3049164,2026-08-12 17:54:09.668383,0.125504,3049164,,0,0,65,0,0,0,0,0.0048,0,37,0,0,SELECT COUNT(*) FROM quotes_daily
3049164,2026-08-12 17:54:09.668383,0.125504,3049164,quotes_shared.public.mv_tbl__quotes_daily__0,1,63880,54706,0,0,0,0,0.0101,42,50,0,0,SELECT COUNT(*) FROM quotes_daily
3049163,2026-08-12 17:54:09.668463,0.106301,3049163,,0,0,65,0,0,0,0,0.0040,0,32,0,0,SELECT COUNT(*) FROM quotes_daily
3049163,2026-08-12 17:54:09.668463,0.106301,3049163,quotes_shared.public.mv_tbl__quotes_daily__0,1,63880,54706,0,0,0,0,0.0102,61,32,0,0,SELECT COUNT(*) FROM quotes_daily
3049170,2026-08-12 17:54:09.776400,15.920081,3049170,,0,0,10638207,0,0,0,0,15.3049,67,66,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + t / 1000 * INTERVAL '1 second') AS hour, bp, bs, ap, t FROM quotes_typed WHERE sym = 'AAPL' ), ranked AS ( SELECT hour, bp, bs, ap, ROW_NUMBER() OVER (PARTITION BY hour ORDER BY t ASC) AS rn"
3049170,2026-08-12 17:54:09.776400,15.920081,3049170,quotes_shared.public.mv_tbl__quotes_typed__0,1,1378314497,3546069,0,0,0,0,15.2586,24,6,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + t / 1000 * INTERVAL '1 second') AS hour, bp, bs, ap, t FROM quotes_typed WHERE sym = 'AAPL' ), ranked AS ( SELECT hour, bp, bs, ap, ROW_NUMBER() OVER (PARTITION BY hour ORDER BY t ASC) AS rn"
3049169,2026-08-12 17:54:09.795510,1.886964,3049169,,0,0,65,0,0,0,0,0.0277,0,67,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3049169,2026-08-12 17:54:09.795510,1.886964,3049169,quotes_shared.public.mv_tbl__quotes_daily__0,1,35524,5,0,0,0,0,1.4866,84,29,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3049179,2026-08-12 17:54:14.056633,0.576231,3049179,,0,0,46,0,0,0,0,0.4544,91,27,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3049179,2026-08-12 17:54:14.056633,0.576231,3049179,quotes_shared.public.mv_tbl__quotes_daily__0,1,63880,40,0,0,0,0,0.4407,68,40,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3049186,2026-08-12 17:54:15.109697,0.309352,3049186,,0,0,50896,0,0,0,0,0.1720,16,60,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3049186,2026-08-12 17:54:15.109697,0.309352,3049186,quotes_shared.public.mv_tbl__quotes_daily__0,1,63880,54706,0,0,0,0,0.1213,51,94,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3049193,2026-08-12 17:54:16.033018,0.692736,3049193,,0,0,198,0,0,0,0,0.5553,90,36,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3049193,2026-08-12 17:54:16.033018,0.692736,3049193,quotes_shared.public.mv_tbl__quotes_daily__0,1,63880,54706,0,0,0,0,0.5413,41,39,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3049207,2026-08-12 17:54:26.118554,1.746814,3049207,,0,0,97,0,0,0,0,0.0414,0,28,0,0,"WITH s AS ( SELECT (ap - bp) AS spread, (bp + ap) / 2.0 AS mid, bs AS bs, ""as"" AS az FROM quotes_typed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::float8 AS n, SUM(spread) AS s1, SUM(POWER(spread, 2)) AS s2, SUM(POWER(spread, 3)) AS s3, SUM(POWER"
3049207,2026-08-12 17:54:26.118554,1.746814,3049207,quotes_shared.public.mv_tbl__quotes_typed__0,1,1378314497,3546069,0,0,0,0,1.6015,24,6,0,0,"WITH s AS ( SELECT (ap - bp) AS spread, (bp + ap) / 2.0 AS mid, bs AS bs, ""as"" AS az FROM quotes_typed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::float8 AS n, SUM(spread) AS s1, SUM(POWER(spread, 2)) AS s2, SUM(POWER(spread, 3)) AS s3, SUM(POWER"
3049216,2026-08-12 17:54:28.307845,15.611969,3049216,,0,0,10783809,0,0,0,0,14.0426,66,68,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + payload.t::bigint / 1000 * INTERVAL '1 second') AS hour, payload.bp::float8 AS bp, payload.bs::bigint AS bs, payload.ap::float8 AS ap, payload.t::bigint AS t FROM quotes_streamed WHERE sym ="
3049216,2026-08-12 17:54:28.307845,15.611969,3049216,quotes_shared.public.mv_tbl__quotes_streamed__0,1,3607288748,3594603,0,0,0,0,13.9735,7,2,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + payload.t::bigint / 1000 * INTERVAL '1 second') AS hour, payload.bp::float8 AS bp, payload.bs::bigint AS bs, payload.ap::float8 AS ap, payload.t::bigint AS t FROM quotes_streamed WHERE sym ="
3049235,2026-08-12 17:54:44.354770,3.507338,3049235,,0,0,97,0,0,0,0,0.0381,0,21,0,0,"WITH s AS ( SELECT (payload.ap::float8 - payload.bp::float8) AS spread, (payload.bp::float8 + payload.ap::float8) / 2.0 AS mid, payload.bs::bigint AS bs, payload.""as""::bigint AS az FROM quotes_streamed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::"
3049235,2026-08-12 17:54:44.354770,3.507338,3049235,quotes_shared.public.mv_tbl__quotes_streamed__0,1,3621993721,3605909,0,0,0,0,1.9288,30,12,0,0,"WITH s AS ( SELECT (payload.ap::float8 - payload.bp::float8) AS spread, (payload.bp::float8 + payload.ap::float8) / 2.0 AS mid, payload.bs::bigint AS bs, payload.""as""::bigint AS az FROM quotes_streamed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::"
3252229,2026-08-12 18:04:07.193923,2.936551,3252229,,0,0,65,0,0,0,0,0.0024,0,30,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3252229,2026-08-12 18:04:07.193923,2.936551,3252229,quotes_shared.public.mv_tbl__quotes_daily__0,1,74140,64814,0,0,0,0,0.8098,43,21,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3252232,2026-08-12 18:04:10.132112,0.077112,3252232,,0,0,65,0,0,0,0,0.0023,0,26,0,0,SELECT COUNT(*) FROM quotes_daily
3252232,2026-08-12 18:04:10.132112,0.077112,3252232,quotes_shared.public.mv_tbl__quotes_daily__0,1,74140,64814,0,0,0,0,0.0012,42,15,0,0,SELECT COUNT(*) FROM quotes_daily
3252235,2026-08-12 18:04:10.210791,1.213307,3252235,,0,0,65,0,0,0,0,0.0021,0,25,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3252235,2026-08-12 18:04:10.210791,1.213307,3252235,quotes_shared.public.mv_tbl__quotes_daily__0,1,44333,6,0,0,0,0,1.1246,90,23,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3252242,2026-08-12 18:04:12.128336,0.476454,3252242,,0,0,50,0,0,0,0,0.3798,92,26,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3252242,2026-08-12 18:04:12.128336,0.476454,3252242,quotes_shared.public.mv_tbl__quotes_daily__0,1,74140,48,0,0,0,0,0.3756,75,48,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3252249,2026-08-12 18:04:12.996645,0.093633,3252249,,0,0,59538,0,0,0,0,0.0058,12,29,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3252249,2026-08-12 18:04:12.996645,0.093633,3252249,quotes_shared.public.mv_tbl__quotes_daily__0,1,74140,64814,0,0,0,0,0.0026,33,26,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3252256,2026-08-12 18:04:13.492375,1.019494,3252256,,0,0,231,0,0,0,0,0.9361,89,24,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3252256,2026-08-12 18:04:13.492375,1.019494,3252256,quotes_shared.public.mv_tbl__quotes_daily__0,1,74140,64814,0,0,0,0,0.9331,48,54,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3252536,2026-08-12 18:13:56.847106,2.218464,3252536,,0,0,65,0,0,0,0,0.0023,0,26,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3252536,2026-08-12 18:13:56.847106,2.218464,3252536,quotes_shared.public.mv_tbl__quotes_daily__0,1,84255,74925,0,0,0,0,0.5946,43,17,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3252539,2026-08-12 18:13:59.067399,0.071027,3252539,,0,0,65,0,0,0,0,0.0017,0,34,0,0,SELECT COUNT(*) FROM quotes_daily
3252539,2026-08-12 18:13:59.067399,0.071027,3252539,quotes_shared.public.mv_tbl__quotes_daily__0,1,84255,74925,0,0,0,0,0.0010,43,12,0,0,SELECT COUNT(*) FROM quotes_daily
3252542,2026-08-12 18:13:59.140032,1.416908,3252542,,0,0,65,0,0,0,0,0.0020,0,33,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3252542,2026-08-12 18:13:59.140032,1.416908,3252542,quotes_shared.public.mv_tbl__quotes_daily__0,1,55704,7,0,0,0,0,1.3353,92,31,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3252551,2026-08-12 18:14:02.787890,0.440905,3252551,,0,0,53,0,0,0,0,0.3518,91,21,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3252551,2026-08-12 18:14:02.787890,0.440905,3252551,quotes_shared.public.mv_tbl__quotes_daily__0,1,84255,56,0,0,0,0,0.3491,70,53,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3252558,2026-08-12 18:14:03.658233,0.151623,3252558,,0,0,67617,0,0,0,0,0.0718,16,28,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3252558,2026-08-12 18:14:03.658233,0.151623,3252558,quotes_shared.public.mv_tbl__quotes_daily__0,1,84255,74925,0,0,0,0,0.0692,33,94,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3252565,2026-08-12 18:14:04.244574,0.525943,3252565,,0,0,264,0,0,0,0,0.4481,87,21,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3252565,2026-08-12 18:14:04.244574,0.525943,3252565,quotes_shared.public.mv_tbl__quotes_daily__0,1,84255,74925,0,0,0,0,0.4459,45,42,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3455301,2026-08-12 18:24:06.506572,3.996005,3455301,,0,0,65,0,0,0,0,0.0029,0,27,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3455301,2026-08-12 18:24:06.506572,3.996005,3455301,quotes_shared.public.mv_tbl__quotes_daily__0,1,99021,89690,0,0,0,0,1.2640,37,37,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3455304,2026-08-12 18:24:10.504355,0.066801,3455304,,0,0,65,0,0,0,0,0.0028,0,20,0,0,SELECT COUNT(*) FROM quotes_daily
3455304,2026-08-12 18:24:10.504355,0.066801,3455304,quotes_shared.public.mv_tbl__quotes_daily__0,1,99021,89690,0,0,0,0,0.0022,42,18,0,0,SELECT COUNT(*) FROM quotes_daily
3455307,2026-08-12 18:24:10.572820,1.574715,3455307,,0,0,65,0,0,0,0,0.0027,0,29,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3455307,2026-08-12 18:24:10.572820,1.574715,3455307,quotes_shared.public.mv_tbl__quotes_daily__0,1,71212,8,0,0,0,0,1.4965,87,27,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3455314,2026-08-12 18:24:12.839277,0.517914,3455314,,0,0,63,0,0,0,0,0.4318,92,18,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3455314,2026-08-12 18:24:12.839277,0.517914,3455314,quotes_shared.public.mv_tbl__quotes_daily__0,1,99021,64,0,0,0,0,0.4266,71,58,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3455321,2026-08-12 18:24:13.811198,0.151371,3455321,,0,0,79441,0,0,0,0,0.0705,14,22,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3455321,2026-08-12 18:24:13.811198,0.151371,3455321,quotes_shared.public.mv_tbl__quotes_daily__0,1,99021,89690,0,0,0,0,0.0664,34,94,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3455328,2026-08-12 18:24:16.065582,0.645461,3455328,,0,0,329,0,0,0,0,0.5646,84,23,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3455328,2026-08-12 18:24:16.065582,0.645461,3455328,quotes_shared.public.mv_tbl__quotes_daily__0,1,99021,89690,0,0,0,0,0.5599,47,48,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
3658373,2026-08-12 18:34:07.295736,2.704835,3658373,,0,0,65,0,0,0,0,0.0158,0,82,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3658373,2026-08-12 18:34:07.295736,2.704835,3658373,quotes_shared.public.mv_tbl__quotes_daily__0,1,108918,99776,0,0,0,0,0.7600,49,13,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
3658376,2026-08-12 18:34:10.002400,0.090213,3658376,,0,0,65,0,0,0,0,0.0023,0,20,0,0,SELECT COUNT(*) FROM quotes_daily
3658376,2026-08-12 18:34:10.002400,0.090213,3658376,quotes_shared.public.mv_tbl__quotes_daily__0,1,108918,99776,0,0,0,0,0.0023,43,49,0,0,SELECT COUNT(*) FROM quotes_daily
3658379,2026-08-12 18:34:10.094205,1.305566,3658379,,0,0,65,0,0,0,0,0.0025,0,25,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3658379,2026-08-12 18:34:10.094205,1.305566,3658379,quotes_shared.public.mv_tbl__quotes_daily__0,1,80476,9,0,0,0,0,1.2192,85,22,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
3658386,2026-08-12 18:34:12.068492,0.418676,3658386,,0,0,70,0,0,0,0,0.3151,91,92,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3658386,2026-08-12 18:34:12.068492,0.418676,3658386,quotes_shared.public.mv_tbl__quotes_daily__0,1,108918,72,0,0,0,0,0.3022,71,52,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
3658393,2026-08-12 18:34:12.929108,0.093887,3658393,,0,0,86466,0,0,0,0,0.0067,16,27,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3658393,2026-08-12 18:34:12.929108,0.093887,3658393,quotes_shared.public.mv_tbl__quotes_daily__0,1,108918,99776,0,0,0,0,0.0035,33,37,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
3658400,2026-08-12 18:34:13.491670,0.463962,3658400,,0,0,363,0,0,0,0,0.3706,82,68,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
