system,workload,iteration,raw_rows,query,seconds,source,phase
databricks,dashboard,42,24648973497,3,0.38,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,42,24648973497,4,0.434,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,43,25248924027,1,0.939,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,43,25248924027,2,0.705,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,43,25248924027,3,0.84,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,43,25248924027,4,0.797,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,44,25848959896,1,0.964,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,44,25848959896,2,0.643,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,44,25848959896,3,0.728,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,44,25848959896,4,0.704,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,45,26448943724,1,1.038,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,45,26448943724,2,1.037,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,45,26448943724,3,0.73,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,45,26448943724,4,0.796,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,46,27048899731,1,0.744,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,46,27048899731,2,0.428,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,46,27048899731,3,0.411,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,46,27048899731,4,0.446,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,47,27648937048,1,0.82,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,47,27648937048,2,0.471,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,47,27648937048,3,0.436,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,47,27648937048,4,0.469,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,48,28248919345,1,1.052,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,48,28248919345,2,0.68,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,48,28248919345,3,0.798,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,48,28248919345,4,0.824,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,49,28848912329,1,0.871,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,49,28848912329,2,0.669,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,49,28848912329,3,0.555,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,49,28848912329,4,0.585,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,50,29448915472,1,0.695,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,50,29448915472,2,0.412,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,50,29448915472,3,0.514,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,50,29448915472,4,0.456,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,51,30048967566,1,0.686,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,51,30048967566,2,0.429,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,51,30048967566,3,0.391,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,51,30048967566,4,0.451,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,52,30648879647,1,0.79,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,52,30648879647,2,0.467,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,52,30648879647,3,0.385,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,52,30648879647,4,0.449,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,53,31248858731,1,0.883,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,53,31248858731,2,0.434,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,53,31248858731,3,0.414,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,53,31248858731,4,0.836,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,54,31849001715,1,0.705,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,54,31849001715,2,0.419,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,54,31849001715,3,0.448,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,54,31849001715,4,0.492,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,55,32448900387,1,0.668,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,55,32448900387,2,0.542,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,55,32448900387,3,0.531,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,55,32448900387,4,0.472,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,56,33049038056,1,0.727,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,56,33049038056,2,0.419,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,56,33049038056,3,0.413,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,56,33049038056,4,0.474,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,57,33649000287,1,0.692,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,57,33649000287,2,0.456,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,57,33649000287,3,0.406,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,57,33649000287,4,0.444,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,58,34248943675,1,1.463,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,58,34248943675,2,0.479,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,58,34248943675,3,0.413,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,58,34248943675,4,0.418,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,59,34848935288,1,0.79,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,59,34848935288,2,0.44,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,59,34848935288,3,0.44,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,59,34848935288,4,0.456,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,60,35448936836,1,0.727,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,60,35448936836,2,0.42,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,60,35448936836,3,0.425,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,60,35448936836,4,0.601,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,61,36049010227,1,0.958,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,61,36049010227,2,0.83,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,61,36049010227,3,0.976,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,61,36049010227,4,1.968,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,62,36648957386,1,1.913,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,62,36648957386,2,0.892,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,62,36648957386,3,0.394,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,62,36648957386,4,0.534,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,63,37249049007,1,0.914,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,63,37249049007,2,0.47,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,63,37249049007,3,0.391,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,63,37249049007,4,0.47,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,64,37848989380,1,1.044,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,64,37848989380,2,0.697,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,64,37848989380,3,0.788,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,64,37848989380,4,0.789,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,65,38448981241,1,1.113,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,65,38448981241,2,0.72,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
