source_index,observed_at,collected_until,raw_rows,mv_source_rows,rows_behind,refresh_age_seconds
254,2026-09-18T21:20:42.354Z,2026-09-18T21:21:28.481Z,15219023852,15113832816,105191036,87.425667
255,2026-09-18T21:21:42.353Z,2026-09-18T21:22:26.939Z,15289690572,15232877196,56813376,26.74974
256,2026-09-18T21:22:42.353Z,2026-09-18T21:23:29.387Z,15346777220,15300186830,46590390,26.113738
257,2026-09-18T21:23:42.353Z,2026-09-18T21:24:29.331Z,15404298776,15300186830,104111946,86.113733
258,2026-09-18T21:24:42.353Z,2026-09-18T21:25:30.498Z,15476106222,15419225392,56880830,20.902911
259,2026-09-18T21:25:42.353Z,2026-09-18T21:26:31.183Z,15531480600,15419225392,112255208,80.90274
260,2026-09-18T21:26:42.353Z,2026-09-18T21:27:23.674Z,15584877616,15538244772,46632844,24.990757
261,2026-09-18T21:27:42.353Z,2026-09-18T21:28:23.613Z,15654272792,15605454406,48818386,21.633724
262,2026-09-18T21:28:42.353Z,2026-09-18T21:29:24.706Z,15714133346,15605454406,108678940,81.633729
263,2026-09-18T21:29:42.353Z,2026-09-18T21:30:24.566Z,15771000812,15724629604,46371208,18.090741
264,2026-09-18T21:30:42.353Z,2026-09-18T21:31:26.187Z,15828070130,15786554790,41515340,17.617738
265,2026-09-18T21:31:42.353Z,2026-09-18T21:32:25.170Z,15881128465,15786554790,94573675,77.61776
266,2026-09-18T21:32:42.353Z,2026-09-18T21:33:26.565Z,15952589684,15786554790,166034894,137.617717
267,2026-09-18T21:33:42.353Z,2026-09-18T21:34:26.104Z,16009345514,15905676022,103669492,52.715751
268,2026-09-18T21:34:42.353Z,2026-09-18T21:35:26.599Z,16070699156,16030114758,40584398,16.048781
269,2026-09-18T21:35:42.353Z,2026-09-18T21:36:26.988Z,16128570712,16030114758,98455954,76.048745
270,2026-09-18T21:36:42.353Z,2026-09-18T21:37:27.122Z,16190740080,16149332410,41407670,11.943743
271,2026-09-18T21:37:42.353Z,2026-09-18T21:38:28.274Z,16247765092,16149332410,98432682,71.943751
272,2026-09-18T21:38:42.353Z,2026-09-18T21:39:27.358Z,16304651740,16273586238,31065502,9.745726
273,2026-09-18T21:39:42.353Z,2026-09-18T21:40:29.156Z,16375001006,16273586238,101414768,69.745733
274,2026-09-18T21:40:42.354Z,2026-09-18T21:41:30.714Z,16430617838,16397819156,32798682,6.251832
275,2026-09-18T21:41:42.353Z,2026-09-18T21:42:29.873Z,16489928421,16460125160,29803261,8.183753
276,2026-09-18T21:42:42.354Z,2026-09-18T21:43:29.256Z,16547045887,16460125160,86920727,68.184697
277,2026-09-18T21:43:42.353Z,2026-09-18T21:44:23.218Z,16605552351,16460125160,145427191,128.183747
278,2026-09-18T21:44:42.353Z,2026-09-18T21:45:24.194Z,16669245308,16584313608,84931700,59.018741
279,2026-09-18T21:45:42.353Z,2026-09-18T21:46:23.379Z,16732041721,16703248397,28793324,0.605736
280,2026-09-18T21:46:42.353Z,2026-09-18T21:47:24.970Z,16796011723,16703248397,92763326,60.605757
281,2026-09-18T21:47:42.353Z,2026-09-18T21:48:24.389Z,16848208105,16703248397,144959708,120.605726
282,2026-09-18T21:48:42.353Z,2026-09-18T21:49:26.322Z,16905083117,16822406141,82676976,58.227732
283,2026-09-18T21:49:42.353Z,2026-09-18T21:50:24.982Z,16962069765,16941350521,20719244,0.343759
284,2026-09-18T21:50:42.353Z,2026-09-18T21:51:27.005Z,17024139133,16941350521,82788612,60.343764
285,2026-09-18T21:51:42.353Z,2026-09-18T21:52:27.114Z,17083026415,17008640973,74385442,58.496757
286,2026-09-18T21:52:42.353Z,2026-09-18T21:53:27.130Z,17143152695,17008640973,134511722,118.496843
287,2026-09-18T21:53:42.354Z,2026-09-18T21:54:27.448Z,17204052247,17127596989,76455258,54.336042
288,2026-09-18T21:54:42.353Z,2026-09-18T21:55:27.463Z,17262153085,17127596989,134556096,114.33574
289,2026-09-18T21:55:42.353Z,2026-09-18T21:56:28.980Z,17324453271,17246635743,77817528,53.391728
290,2026-09-18T21:56:42.353Z,2026-09-18T21:57:31.599Z,17391607087,17246635743,144971344,113.391716
291,2026-09-18T21:57:42.353Z,2026-09-18T21:58:29.754Z,17449919369,17371012843,78906526,50.124737
292,2026-09-18T21:58:42.353Z,2026-09-18T21:59:30.277Z,17510022377,17371012843,139009534,110.124736
293,2026-09-18T21:59:42.354Z,2026-09-18T22:00:31.817Z,17567332297,17495255352,72076945,50.220562
294,2026-09-18T22:00:42.353Z,2026-09-18T22:01:23.989Z,17627489395,17495255352,132234043,110.219728
295,2026-09-18T22:01:42.353Z,2026-09-18T22:02:24.052Z,17685399315,17619067043,66332272,42.121759
296,2026-09-18T22:02:42.353Z,2026-09-18T22:03:31.753Z,17743569143,17619067043,124502100,102.121736
297,2026-09-18T22:03:42.353Z,2026-09-18T22:04:25.049Z,17803808787,17738523059,65285728,41.607774
298,2026-09-18T22:04:42.353Z,2026-09-18T22:05:25.373Z,17857811621,17738523059,119288562,101.607726
299,2026-09-18T22:05:42.353Z,2026-09-18T22:06:26.762Z,17915638995,17857519167,58119828,41.431771
300,2026-09-18T22:06:42.353Z,2026-09-18T22:07:28.489Z,17992058391,17857519167,134539224,101.431739
301,2026-09-18T22:07:42.353Z,2026-09-18T22:08:28.378Z,18049114221,17981792951,67321270,35.511737
302,2026-09-18T22:08:42.353Z,2026-09-18T22:09:27.079Z,18111241135,17981792951,129448184,95.511779
303,2026-09-18T22:09:42.353Z,2026-09-18T22:10:26.857Z,18165573059,18106000869,59572190,35.391774
304,2026-09-18T22:10:42.353Z,2026-09-18T22:11:27.974Z,18221788163,18168120237,53667926,39.384785
305,2026-09-18T22:11:42.353Z,2026-09-18T22:12:28.729Z,18282020261,18230208787,51811474,34.219788
306,2026-09-18T22:12:42.353Z,2026-09-18T22:13:29.852Z,18339006909,18230208787,108798122,94.219746
307,2026-09-18T22:13:42.353Z,2026-09-18T22:14:29.802Z,18399475643,18349272349,50203294,32.874757
308,2026-09-18T22:14:42.353Z,2026-09-18T22:15:29.022Z,18457989653,18349272349,108717304,92.874739
309,2026-09-18T22:15:42.353Z,2026-09-18T22:16:30.816Z,18517910115,18468416729,49493386,31.865768
310,2026-09-18T22:16:42.353Z,2026-09-18T22:17:30.296Z,18592632193,18468416729,124215464,91.865747
311,2026-09-18T22:17:42.353Z,2026-09-18T22:18:23.281Z,18649530477,18587391927,62138550,29.298758
312,2026-09-18T22:18:42.353Z,2026-09-18T22:19:24.587Z,18706426802,18587391927,119034875,89.298723
313,2026-09-18T22:19:42.353Z,2026-09-18T22:20:24.273Z,18763488450,18711655432,51833018,27.672773
314,2026-09-18T22:20:42.353Z,2026-09-18T22:21:26.717Z,18825617092,18711655432,113961660,87.672744
315,2026-09-18T22:21:42.353Z,2026-09-18T22:22:25.162Z,18883742738,18830636448,53106290,29.341751
316,2026-09-18T22:22:42.353Z,2026-09-18T22:23:26.120Z,18939332842,18830636448,108696394,89.341718
317,2026-09-18T22:23:42.353Z,2026-09-18T22:24:28.445Z,19001453938,18949817464,51636474,28.546735
318,2026-09-18T22:24:42.353Z,2026-09-18T22:25:26.333Z,19064202396,18949817464,114384932,88.546774
319,2026-09-18T22:25:42.353Z,2026-09-18T22:26:27.352Z,19125786856,19073921292,51865564,27.306725
320,2026-09-18T22:26:42.353Z,2026-09-18T22:27:28.295Z,19183315958,19073921292,109394666,87.306738
321,2026-09-18T22:27:42.353Z,2026-09-18T22:28:28.012Z,19244769600,19192965672,51803928,24.647739
322,2026-09-18T22:28:42.353Z,2026-09-18T22:29:28.331Z,19304584244,19192965672,111618572,84.64775
323,2026-09-18T22:29:42.353Z,2026-09-18T22:30:27.904Z,19363906434,19317161954,46744480,24.228755
324,2026-09-18T22:30:42.353Z,2026-09-18T22:31:29.400Z,19423036170,19317161954,105874216,84.228724
325,2026-09-18T22:31:42.353Z,2026-09-18T22:32:31.533Z,19482852283,19436187152,46665131,20.508978
326,2026-09-18T22:32:42.353Z,2026-09-18T22:33:30.989Z,19544977469,19436187152,108790317,80.508727
327,2026-09-18T22:33:42.353Z,2026-09-18T22:34:22.628Z,19606661929,19560563993,46097936,20.839741
328,2026-09-18T22:34:42.353Z,2026-09-18T22:35:24.756Z,19664021849,19560563993,103457856,80.839718
329,2026-09-18T22:35:42.353Z,2026-09-18T22:36:23.510Z,19721899223,19679596737,42302486,19.929725
330,2026-09-18T22:36:42.353Z,2026-09-18T22:37:24.450Z,19784412773,19679596737,104816036,79.929771
331,2026-09-18T22:37:42.353Z,2026-09-18T22:38:26.064Z,19841405239,19803793019,37612220,19.183746
332,2026-09-18T22:38:42.353Z,2026-09-18T22:39:25.010Z,19902185609,19803793019,98392590,79.183731
333,2026-09-18T22:39:42.353Z,2026-09-18T22:40:26.227Z,19959023985,19922749035,36274950,18.625758
334,2026-09-18T22:40:42.353Z,2026-09-18T22:41:26.961Z,20020831717,19990089487,30742230,15.241723
335,2026-09-18T22:41:42.353Z,2026-09-18T22:42:27.675Z,20078199183,19990089487,88109696,75.241675
336,2026-09-18T22:42:42.353Z,2026-09-18T22:43:27.047Z,20140076097,20114254951,25821146,7.811724
337,2026-09-18T22:43:42.354Z,2026-09-18T22:44:27.718Z,20200314013,20114254951,86059062,67.812775
338,2026-09-18T22:44:42.353Z,2026-09-18T22:45:28.173Z,20256969498,20233483894,23485604,10.318742
339,2026-09-18T22:45:42.353Z,2026-09-18T22:46:28.940Z,20329485124,20233483894,96001230,70.318725
340,2026-09-18T22:46:42.353Z,2026-09-18T22:47:29.082Z,20388820678,20352447456,36373222,9.107726
341,2026-09-18T22:47:42.354Z,2026-09-18T22:48:31.428Z,20445670690,20414605188,31065502,8.558069
342,2026-09-18T22:48:42.353Z,2026-09-18T22:49:30.012Z,20500633432,20414605188,86028244,68.557723
343,2026-09-18T22:49:42.353Z,2026-09-18T22:50:32.106Z,20559432350,20538843924,20588426,3.753742
344,2026-09-18T22:50:42.353Z,2026-09-18T22:51:22.974Z,20631859295,20538843924,93015371,63.753731
345,2026-09-18T22:51:42.353Z,2026-09-18T22:52:23.122Z,20683380360,20657907486,25472874,1.483741
346,2026-09-18T22:52:42.353Z,2026-09-18T22:53:23.696Z,20735340106,20657907486,77432620,61.483733
347,2026-09-18T22:53:42.353Z,2026-09-18T22:54:24.292Z,20797465292,20776921048,20544244,2.468747
348,2026-09-18T22:54:42.353Z,2026-09-18T22:55:26.044Z,20859598024,20776921048,82676976,62.468714
349,2026-09-18T22:55:42.353Z,2026-09-18T22:56:24.589Z,20920359212,20895884610,24474602,3.161725
350,2026-09-18T22:56:42.353Z,2026-09-18T22:57:26.244Z,20978774210,20895884610,82889600,63.161758
351,2026-09-18T22:57:42.353Z,2026-09-18T22:58:26.080Z,21051179928,21020137698,31042230,4.546762
352,2026-09-18T22:58:42.353Z,2026-09-18T22:59:28.281Z,21113268478,21020137698,93130780,64.546718
353,2026-09-18T22:59:42.353Z,2026-09-18T23:00:28.091Z,21159839686,21087435696,72403990,59.607734
354,2026-09-18T23:00:42.354Z,2026-09-18T23:01:28.281Z,21217722878,21087435696,130287182,119.608828
355,2026-09-18T23:01:42.353Z,2026-09-18T23:02:28.677Z,21274903708,21206441712,68461996,56.953742
356,2026-09-18T23:02:42.353Z,2026-09-18T23:03:28.687Z,21339308618,21268580262,70728356,54.368731
357,2026-09-18T23:03:42.353Z,2026-09-18T23:04:30.519Z,21396812720,21268580262,128232458,114.36873
358,2026-09-18T23:04:42.353Z,2026-09-18T23:05:30.645Z,21465934624,21388540368,77394256,50.348728
359,2026-09-18T23:05:42.353Z,2026-09-18T23:06:29.986Z,21521463092,21388540368,132922724,110.348722
360,2026-09-18T23:06:42.354Z,2026-09-18T23:07:32.570Z,21571243114,21513221558,58021556,48.115887
361,2026-09-18T23:07:42.353Z,2026-09-18T23:08:23.098Z,21644387551,21513221558,131165993,108.114746
362,2026-09-18T23:08:42.353Z,2026-09-18T23:09:23.614Z,21695879843,21637615833,58264010,41.796732
363,2026-09-18T23:09:42.353Z,2026-09-18T23:10:24.973Z,21769953649,21637615833,132337816,101.796741
364,2026-09-18T23:10:42.353Z,2026-09-18T23:11:24.792Z,21822442485,21762235387,60207098,32.709748
365,2026-09-18T23:11:42.353Z,2026-09-18T23:12:26.915Z,21878551771,21762235387,116316384,92.709719
366,2026-09-18T23:12:42.353Z,2026-09-18T23:13:24.639Z,21935030046,21886824123,48205923,31.062767
367,2026-09-18T23:13:42.353Z,2026-09-18T23:14:26.153Z,22006712492,21953121294,53591198,30.700763
368,2026-09-18T23:14:42.353Z,2026-09-18T23:15:28.696Z,22061226962,21953121294,108105668,90.700743
369,2026-09-18T23:15:42.353Z,2026-09-18T23:16:26.481Z,22119165972,22069481860,49684112,25.027721
370,2026-09-18T23:16:42.353Z,2026-09-18T23:17:29.880Z,22187727968,22069481860,118246108,85.027753
371,2026-09-18T23:17:42.353Z,2026-09-18T23:18:28.099Z,22243183164,22205457580,37725584,13.899709
372,2026-09-18T23:18:42.353Z,2026-09-18T23:19:31.584Z,22312578340,22205457580,107120760,73.899745
373,2026-09-18T23:19:42.353Z,2026-09-18T23:20:30.822Z,22369414988,22329523044,39891944,9.787721
374,2026-09-18T23:20:42.353Z,2026-09-18T23:21:29.800Z,22427928998,22329523044,98405954,69.787729
375,2026-09-18T23:21:42.354Z,2026-09-18T23:22:31.207Z,22489082640,22448679060,40403580,9.889609
376,2026-09-18T23:22:42.353Z,2026-09-18T23:23:30.241Z,22550990372,22448679060,102311312,69.888744
377,2026-09-18T23:23:42.353Z,2026-09-18T23:24:31.211Z,22611795250,22572936978,38858272,7.524706
378,2026-09-18T23:24:42.353Z,2026-09-18T23:25:23.277Z,22671390712,22572936978,98453734,67.524783
379,2026-09-18T23:25:42.353Z,2026-09-18T23:26:25.458Z,22731784446,22691959956,39824490,7.246762
380,2026-09-18T23:26:42.353Z,2026-09-18T23:27:23.993Z,22776306748,22691959956,84346792,67.246733
381,2026-09-18T23:27:42.353Z,2026-09-18T23:28:26.493Z,22852331188,22816269602,36061586,6.065742
382,2026-09-18T23:28:42.353Z,2026-09-18T23:29:26.699Z,22913679012,22816269602,97409410,66.065716
383,2026-09-18T23:29:42.353Z,2026-09-18T23:30:25.276Z,22955958226,22935194800,20763426,4.846736
384,2026-09-18T23:30:42.353Z,2026-09-18T23:31:25.144Z,23031401848,22935194800,96207048,64.846751
385,2026-09-18T23:31:42.353Z,2026-09-18T23:32:25.769Z,23090600766,23028523852,62076914,33.036734
386,2026-09-18T23:32:42.353Z,2026-09-18T23:33:27.899Z,23150403774,23028523852,121879922,93.036732
387,2026-09-18T23:33:42.353Z,2026-09-18T23:34:26.990Z,23209645146,23147494960,62150186,29.647699
388,2026-09-18T23:34:42.353Z,2026-09-18T23:35:29.009Z,23271733696,23147494960,124238736,89.647745
389,2026-09-18T23:35:42.353Z,2026-09-18T23:36:27.828Z,23328614322,23271733696,56880626,30.316729
390,2026-09-18T23:36:42.353Z,2026-09-18T23:37:29.952Z,23389754600,23271733696,118020904,90.316736
391,2026-09-18T23:37:42.353Z,2026-09-18T23:38:30.950Z,23447402884,23395960592,51442292,22.871729
392,2026-09-18T23:38:42.354Z,2026-09-18T23:39:30.728Z,23507217528,23395960592,111256936,82.872531
393,2026-09-18T23:39:42.353Z,2026-09-18T23:40:31.014Z,23571287530,23520149328,51138202,20.801739
394,2026-09-18T23:40:42.353Z,2026-09-18T23:41:30.626Z,23630486448,23582245424,48241024,21.108717
395,2026-09-18T23:41:42.353Z,2026-09-18T23:42:25.767Z,23690916818,23582245424,108671394,81.108749
396,2026-09-18T23:42:42.353Z,2026-09-18T23:43:23.428Z,23737718844,23701413076,36305768,15.148719
397,2026-09-18T23:43:42.353Z,2026-09-18T23:44:24.518Z,23799634122,23701413076,98221046,75.148741
398,2026-09-18T23:44:42.353Z,2026-09-18T23:45:25.758Z,23857828950,23825659358,32169592,16.062739
399,2026-09-18T23:45:42.353Z,2026-09-18T23:46:27.073Z,23918659320,23825659358,92999962,76.062748
400,2026-09-18T23:46:42.353Z,2026-09-18T23:47:25.747Z,23978094423,23949731917,28362506,12.688677
401,2026-09-18T23:47:42.353Z,2026-09-18T23:48:26.117Z,24037859067,24012007103,25851964,12.188729
402,2026-09-18T23:48:42.353Z,2026-09-18T23:49:27.581Z,24098620255,24012007103,86613152,72.188762
403,2026-09-18T23:49:42.353Z,2026-09-18T23:50:27.433Z,24161370441,24130920665,30449776,8.402666
404,2026-09-18T23:50:42.353Z,2026-09-18T23:51:25.991Z,24224057263,24193028397,31028866,9.505765
405,2026-09-18T23:51:42.353Z,2026-09-18T23:52:28.059Z,24284612633,24193028397,91584236,69.505723
406,2026-09-18T23:52:42.353Z,2026-09-18T23:53:28.683Z,24343188279,24317143861,26044418,2.800739
407,2026-09-18T23:53:42.353Z,2026-09-18T23:54:27.959Z,24404018649,24317143861,86874788,62.800729
408,2026-09-18T23:54:42.353Z,2026-09-18T23:55:29.787Z,24464225747,24317143861,147081886,122.800697
409,2026-09-18T23:55:42.353Z,2026-09-18T23:56:30.853Z,24524321209,24503540329,20780880,0.202729
410,2026-09-18T23:56:42.353Z,2026-09-18T23:57:30.121Z,24581538675,24503540329,77998346,60.20273
411,2026-09-18T23:57:42.353Z,2026-09-18T23:58:24.536Z,24643317505,24503540329,139777176,120.202725
412,2026-09-18T23:58:42.353Z,2026-09-18T23:59:23.666Z,24705436873,24627786799,77650074,53.270728
413,2026-09-18T23:59:42.353Z,2026-09-19T00:00:24.823Z,24764547427,24627786799,136760628,113.27071
414,2026-09-19T00:00:42.353Z,2026-09-19T00:01:24.669Z,24819783441,24746829134,72954307,54.624732
415,2026-09-19T00:01:42.353Z,2026-09-19T00:02:25.983Z,24886769803,24746829134,139940669,114.624733
416,2026-09-19T00:02:42.353Z,2026-09-19T00:03:25.328Z,24940012729,24866019741,73992988,50.725932
417,2026-09-19T00:03:42.353Z,2026-09-19T00:04:27.293Z,25010996903,24866019741,144977162,110.725768
418,2026-09-19T00:04:42.353Z,2026-09-19T00:05:27.110Z,25067858551,24990208477,77650074,49.669718
419,2026-09-19T00:05:42.353Z,2026-09-19T00:06:26.606Z,25124876017,24990208477,134667540,109.669738
420,2026-09-19T00:06:42.353Z,2026-09-19T00:07:28.088Z,25181814393,25114404759,67409634,45.278727
421,2026-09-19T00:07:42.353Z,2026-09-19T00:08:28.389Z,25249135663,25114404759,134730904,105.278747
422,2026-09-19T00:08:42.353Z,2026-09-19T00:09:29.147Z,25307889102,25233579957,74309145,43.451808
423,2026-09-19T00:09:42.353Z,2026-09-19T00:10:29.886Z,25365754840,25233579957,132174883,103.451742
424,2026-09-19T00:10:42.353Z,2026-09-19T00:11:29.579Z,25422635670,25357799942,64835728,41.943734
425,2026-09-19T00:11:42.353Z,2026-09-19T00:12:28.928Z,25478531592,25419925128,58606464,41.135733
426,2026-09-19T00:12:42.353Z,2026-09-19T00:13:31.414Z,25549432903,25419925128,129507775,101.135725
427,2026-09-19T00:13:42.353Z,2026-09-19T00:14:32.051Z,25606273324,25544196410,62076914,35.472738
428,2026-09-19T00:14:42.353Z,2026-09-19T00:15:25.613Z,25663321608,25544196410,119125198,95.472736
429,2026-09-19T00:15:42.353Z,2026-09-19T00:16:26.368Z,25720333256,25663321608,57011648,35.780734
430,2026-09-19T00:16:42.353Z,2026-09-19T00:17:25.930Z,25778833902,25725379340,53454562,35.917753
431,2026-09-19T00:17:42.353Z,2026-09-19T00:18:27.409Z,25846997626,25725379340,121618286,95.917759
432,2026-09-19T00:18:42.353Z,2026-09-19T00:19:25.959Z,25903834274,25849725622,54108652,27.909741
433,2026-09-19T00:19:42.353Z,2026-09-19T00:20:26.209Z,25960161014,25849725622,110435392,87.909741
434,2026-09-19T00:20:42.353Z,2026-09-19T00:21:25.366Z,26019960684,25974052722,45907962,25.719704
435,2026-09-19T00:21:42.353Z,2026-09-19T00:22:27.077Z,26078628784,25974052722,104576062,85.719736
436,2026-09-19T00:22:42.353Z,2026-09-19T00:23:28.138Z,26139770790,26093187946,46582844,24.673712
437,2026-09-19T00:23:42.353Z,2026-09-19T00:24:30.114Z,26202040158,26093187946,108852212,84.673731
438,2026-09-19T00:24:42.353Z,2026-09-19T00:25:28.472Z,26259057624,26217545864,41511760,24.793714
439,2026-09-19T00:25:42.353Z,2026-09-19T00:26:29.306Z,26321744446,26284847952,36896494,18.417765
440,2026-09-19T00:26:42.353Z,2026-09-19T00:27:30.921Z,26383234724,26284847952,98386772,78.417738
441,2026-09-19T00:27:42.353Z,2026-09-19T00:28:29.834Z,26441417916,26409075052,32342864,8.213729
442,2026-09-19T00:28:42.354Z,2026-09-19T00:29:29.864Z,26502217468,26409075052,93142416,68.214646
443,2026-09-19T00:29:42.353Z,2026-09-19T00:30:31.407Z,26561116386,26528219432,32896954,9.59177
444,2026-09-19T00:30:42.353Z,2026-09-19T00:31:31.767Z,26619137942,26528219432,90918510,69.591693
445,2026-09-19T00:31:42.353Z,2026-09-19T00:32:30.410Z,26693798043,26652454078,41343965,8.66377
446,2026-09-19T00:32:42.353Z,2026-09-19T00:33:31.351Z,26750815509,26714548105,36267404,9.503748
447,2026-09-19T00:33:42.353Z,2026-09-19T00:34:24.341Z,26811707515,26714548105,97159410,69.503718
448,2026-09-19T00:34:42.353Z,2026-09-19T00:35:26.403Z,26868944163,26833840757,35103406,5.104722
449,2026-09-19T00:35:42.353Z,2026-09-19T00:36:24.776Z,26924391813,26895961853,28429960,7.583726
450,2026-09-19T00:36:42.353Z,2026-09-19T00:37:27.543Z,26984039003,26895961853,88077150,67.583747
451,2026-09-19T00:37:42.353Z,2026-09-19T00:38:28.243Z,27040839015,26895961853,144877162,127.583741
452,2026-09-19T00:38:42.353Z,2026-09-19T00:39:27.357Z,27113412187,27020069771,93342416,59.286664
453,2026-09-19T00:39:42.353Z,2026-09-19T00:40:27.839Z,27167122567,27020069771,147052796,119.286744
454,2026-09-19T00:40:42.353Z,2026-09-19T00:41:29.072Z,27232518203,27139233333,93284870,58.203747
455,2026-09-19T00:41:42.353Z,2026-09-19T00:42:27.898Z,27289354851,27211775687,77579164,50.351729
456,2026-09-19T00:42:42.353Z,2026-09-19T00:43:28.857Z,27347738043,27211775687,135962356,110.351711
457,2026-09-19T00:43:42.353Z,2026-09-19T00:44:29.922Z,27408531928,27330893339,77638589,48.817732
458,2026-09-19T00:44:42.354Z,2026-09-19T00:45:29.371Z,27466676756,27398228124,68448632,46.678231
459,2026-09-19T00:45:42.353Z,2026-09-19T00:46:29.697Z,27527680398,27398228124,129452274,106.67773
460,2026-09-19T00:46:42.353Z,2026-09-19T00:47:30.522Z,27585571136,27517214958,68356178,42.560741
461,2026-09-19T00:47:42.353Z,2026-09-19T00:48:30.583Z,27641599604,27517214958,124384646,102.560731
462,2026-09-19T00:48:42.353Z,2026-09-19T00:49:27.030Z,27714003594,27641599604,72403990,39.983746
463,2026-09-19T00:49:42.353Z,2026-09-19T00:50:37.867Z,27771040242,27641599604,129440638,99.983649
